Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,61.8,"[[6.6176e+03 2.9780e+02]
 [1.1200e+01 4.6000e+00]]","[[27267.2   394.4]
 [    0.     63.2]]",0,34577,0,79,23175,44,11402,35
5,98.4,67.6,"[[3473.2  212.4]
 [   8.8    6.4]]","[[14427.8   314.6]
 [    0.     60.8]]",16149,18428,3,76,12345,52,6083,24
10,98.4,62.2,"[[2967.6  204.4]
 [  10.4    4.8]]","[[12411.2   276.8]
 [    0.     60.8]]",18717,15860,3,76,10620,57,5240,19
15,98.4,63.6,"[[2621.   171.8]
 [  10.     5.2]]","[[10931.6   239.6]
 [    0.     60.8]]",20613,13964,3,76,9352,54,4612,22
20,98.2,62.6,"[[2283.4  202.4]
 [   9.8    5.2]]","[[9716.   227.2]
 [   0.    60. ]]",22148,12429,4,75,8333,44,4096,31
25,98.8,59.2,"[[2137.8  147. ]
 [  10.8    3.6]]","[[8998.4  140.8]
 [   0.    57.6]]",23153,11424,7,72,7660,42,3764,30
30,98.8,61.8,"[[1992.8  114.8]
 [   9.8    4.2]]","[[8303.   127.4]
 [   0.    56. ]]",24039,10538,9,70,7058,49,3480,21
35,99.0,61.0,"[[1803.6   75. ]
 [   9.4    3.2]]","[[7439.2   75.2]
 [   0.    50.4]]",25184,9393,16,63,6295,40,3098,23
40,99.0,60.8,"[[1606.6   41.6]
 [   9.4    3.2]]","[[6514.8   78. ]
 [   0.    50.4]]",26336,8241,16,63,5525,38,2716,25
45,99.0,67.4,"[[1493.6   59.6]
 [   7.     4.6]]","[[6148.4   64.4]
 [   0.    46.4]]",26811,7766,21,58,5201,41,2565,17
50,99.0,68.0,"[[1357.    42.6]
 [   7.     4.6]]","[[5535.4   63. ]
 [   0.    46.4]]",27579,6998,21,58,4689,38,2309,20
55,99.0,68.8,"[[1219.8   50.2]
 [   6.6    5. ]]","[[5022.2   57.8]
 [   0.    46.4]]",28227,6350,21,58,4259,34,2091,24
60,99.0,67.0,"[[1051.    80. ]
 [   3.8    2.8]]","[[4508.    16. ]
 [   0.    26.4]]",28922,5655,46,33,3789,21,1866,12
65,99.2,60.2,"[[976.2  54. ]
 [  5.    1.6]]","[[4110.8   10. ]
 [   0.    26.4]]",29426,5151,46,33,3455,18,1696,15
70,99.0,59.8,"[[846.2  54.4]
 [  4.8   1.8]]","[[3588.6   13.8]
 [   0.    26.4]]",30074,4503,46,33,3016,23,1487,10
75,99.0,65.2,"[[747.   67.2]
 [  4.2   2.4]]","[[3243.6   13.2]
 [   0.    26.4]]",30506,4071,46,33,2727,22,1344,11
80,99.4,69.6,"[[653.6  24.2]
 [  2.2   1.6]]","[[2.7088e+03 2.4000e+00]
 [0.0000e+00 1.5200e+01]]",31188,3389,60,19,2269,14,1120,5
85,100.0,63.8,"[[554.2  18.6]
 [  2.2   1. ]]","[[2291.2    0. ]
 [   0.    12.8]]",31713,2864,63,16,1916,13,948,3
90,100.0,60.6,"[[389.6  36. ]
 [  1.    0.6]]","[[1702.4    0. ]
 [   0.     6.4]]",32449,2128,71,8,1424,7,704,1
95,83.33333333333333,55.4,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33117,1460,75,4,976,4,484,0
