Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,92.8,62.4,"[[5.7672e+03 1.1524e+03]
 [6.4000e+00 5.0000e+00]]","[[2.44676e+04 3.21080e+03]
 [1.00000e+00 4.46000e+01]]",0,34598,0,57,23184,34,11414,23
5,92.0,69.4,"[[3.118e+03 5.758e+02]
 [3.000e+00 3.800e+00]]","[[1.28428e+04 1.93240e+03]
 [4.00000e-01 2.68000e+01]]",16129,18469,23,34,12371,26,6098,8
10,92.0,65.2,"[[2680.4  499.8]
 [   3.6    3.2]]","[[1.10134e+04 1.70740e+03]
 [4.00000e-01 2.68000e+01]]",18697,15901,23,34,10657,19,5244,15
15,91.8,68.2,"[[2269.4  531.6]
 [   3.     3.8]]","[[9.6316e+03 1.5724e+03]
 [2.0000e-01 2.7000e+01]]",20593,14005,23,34,9384,22,4621,12
20,91.2,68.0,"[[1970.4  523.4]
 [   2.8    4. ]]","[[8.4678e+03 1.5074e+03]
 [4.0000e-01 2.6800e+01]]",22129,12469,23,34,8357,20,4112,14
25,90.8,66.2,"[[1851.6  440.6]
 [   3.2    3.6]]","[[7.7952e+03 1.3736e+03]
 [6.0000e-01 2.6600e+01]]",23137,11461,23,34,7677,24,3784,10
30,91.6,72.8,"[[1628.   487.6]
 [   1.8    4. ]]","[[7.2738e+03 1.1886e+03]
 [4.0000e-01 2.2800e+01]]",24020,10578,28,29,7087,19,3491,10
35,91.0,67.6,"[[1505.   380.2]
 [   2.4    3.4]]","[[6.4378e+03 1.1030e+03]
 [6.0000e-01 2.2600e+01]]",25172,9426,28,29,6321,13,3105,16
40,91.2,75.8,"[[1254.   400.8]
 [   1.4    4.4]]","[[5.6234e+03 9.9580e+02]
 [4.0000e-01 2.2800e+01]]",26324,8274,28,29,5544,19,2730,10
45,92.6,67.8,"[[1266.8  292.6]
 [   2.4    2.8]]","[[5.5368e+03 7.0080e+02]
 [6.0000e-01 2.0200e+01]]",26801,7797,31,26,5223,18,2574,8
50,92.6,75.0,"[[1106.2  299.6]
 [   1.4    3.8]]","[[4.962e+03 6.612e+02]
 [4.000e-01 2.040e+01]]",27569,7029,31,26,4707,19,2322,7
55,92.6,73.6,"[[991.  285.2]
 [  1.6   3.6]]","[[4.5322e+03 5.7260e+02]
 [6.0000e-01 2.0200e+01]]",28217,6381,31,26,4274,18,2107,8
60,92.2,73.2,"[[873.4 258.8]
 [  1.6   3.6]]","[[4.0064e+03 5.2240e+02]
 [6.0000e-01 2.0200e+01]]",28937,5661,31,26,3793,17,1868,9
65,92.0,73.8,"[[792.  239.8]
 [  1.4   3.4]]","[[3.6436e+03 4.8360e+02]
 [6.0000e-01 1.8600e+01]]",29439,5159,33,24,3456,16,1703,8
70,91.4,77.0,"[[680.  222.2]
 [  1.    3.8]]","[[3.1716e+03 4.3720e+02]
 [8.0000e-01 1.8400e+01]]",30087,4511,33,24,3026,12,1485,12
75,92.0,73.4,"[[618.2 197.6]
 [  1.4   3.4]]","[[2.8502e+03 4.1300e+02]
 [4.0000e-01 1.8800e+01]]",30519,4079,33,24,2729,20,1350,4
80,94.2,71.0,"[[518.6 159.2]
 [  1.2   2.4]]","[[2428.2  283. ]
 [   0.    14.4]]",31209,3389,39,18,2269,13,1120,5
85,97.0,74.0,"[[549.   24. ]
 [  1.4   1.4]]","[[2169.4  122.6]
 [   0.    11.2]]",31733,2865,43,14,1918,10,947,4
90,97.8,89.6,"[[3.82e+02 4.36e+01]
 [2.00e-01 1.20e+00]]","[[1647.6   54.8]
 [   0.     5.6]]",32470,2128,50,7,1426,4,702,3
95,97.4,82.8,"[[2.524e+02 3.880e+01]
 [2.000e-01 1.200e+00]]","[[1116.    48.8]
 [   0.     5.6]]",33142,1456,50,7,975,5,481,2
