Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,95.6,75.8,"[[6.2638e+03 6.5460e+02]
 [3.8000e+00 6.2000e+00]]","[[2.5860e+04 1.8136e+03]
 [4.0000e-01 3.9600e+01]]",0,34592,0,50,23180,30,11412,20
5,95.6,73.2,"[[3321.8  366.4]
 [   4.2    5.6]]","[[1.37846e+04 9.68200e+02]
 [4.00000e-01 3.88000e+01]]",16151,18441,1,49,12349,39,6092,10
10,95.6,80.8,"[[2.8468e+03 3.2880e+02]
 [2.4000e+00 6.4000e+00]]","[[1.17564e+04 9.46000e+02]
 [2.00000e-01 3.50000e+01]]",18714,15878,6,44,10636,31,5242,13
15,95.6,80.6,"[[2.4792e+03 3.1720e+02]
 [2.4000e+00 6.4000e+00]]","[[1.03026e+04 8.83000e+02]
 [2.00000e-01 3.50000e+01]]",20610,13982,6,44,9372,25,4610,19
20,94.6,83.0,"[[2.1842e+03 3.0500e+02]
 [1.8000e+00 7.0000e+00]]","[[9.123e+03 8.338e+02]
 [4.000e-01 3.480e+01]]",22146,12446,6,44,8343,25,4103,19
25,95.8,71.2,"[[1996.4  291.6]
 [   3.8    4.6]]","[[8491.   661. ]
 [   0.    33.6]]",23152,11440,8,42,7664,28,3776,14
30,95.8,82.2,"[[1.8292e+03 2.8120e+02]
 [1.8000e+00 6.6000e+00]]","[[7795.4  646.2]
 [   0.    33.6]]",24040,10552,8,42,7070,27,3482,15
35,95.2,80.0,"[[1645.2  235.2]
 [   2.2    6. ]]","[[6.9704e+03 5.5120e+02]
 [4.0000e-01 3.2400e+01]]",25190,9402,9,41,6302,24,3100,17
40,95.2,74.4,"[[1463.4  187.6]
 [   2.8    4.4]]","[[6.1166e+03 4.8740e+02]
 [2.0000e-01 2.8600e+01]]",26337,8255,14,36,5529,25,2726,11
45,96.6,79.0,"[[1422.8  132.6]
 [   2.2    4.6]]","[[5843.8  377.8]
 [   0.    27.2]]",26815,7777,16,34,5210,23,2567,11
50,96.0,83.2,"[[1273.   128.8]
 [   1.6    5.2]]","[[5226.8  380.4]
 [   0.    27.2]]",27583,7009,16,34,4690,28,2319,6
55,96.4,81.8,"[[1157.4  115. ]
 [   1.8    5. ]]","[[4777.2  312.4]
 [   0.    27.2]]",28230,6362,16,34,4259,26,2103,8
60,96.0,84.0,"[[1004.4  124.4]
 [   1.4    5.4]]","[[4215.4  299.8]
 [   0.    27.2]]",28948,5644,16,34,3778,26,1866,8
65,96.0,85.2,"[[912.4 115.6]
 [  1.2   5.6]]","[[3820.8  291.2]
 [   0.    27.2]]",29452,5140,16,34,3447,19,1693,15
70,95.8,80.2,"[[784.  114.6]
 [  1.6   5. ]]","[[3323.4  271. ]
 [   0.    26.4]]",30099,4493,17,33,3012,20,1481,13
75,95.6,81.0,"[[695.  117.2]
 [  1.6   5. ]]","[[2980.2  268.6]
 [   0.    26.4]]",30531,4061,17,33,2721,21,1340,12
80,97.0,83.6,"[[588.6  86.4]
 [  1.    4.4]]","[[2567.   133. ]
 [   0.    21.6]]",31217,3375,23,27,2261,18,1114,9
85,96.6,84.6,"[[489.   80.6]
 [  0.8   4.6]]","[[2148.6  129.8]
 [   0.    21.6]]",31744,2848,23,27,1911,15,937,12
90,96.4,88.0,"[[368.2  55.4]
 [  0.4   2.8]]","[[1592.2  102.2]
 [   0.    12.8]]",32474,2118,34,16,1414,15,704,1
95,97.0,89.4,"[[269.   20.6]
 [  0.4   2.4]]","[[1101.8   56.6]
 [   0.    11.2]]",33144,1448,36,14,972,7,476,7
