Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,51.8,"[[6.8604e+03 4.1400e+01]
 [7.6000e+00 4.0000e-01]]","[[27607.2     0. ]
 [    0.     32. ]]",0,34509,0,40,23117,30,11392,10
5,100.0,52.8,"[[3.6466e+03 3.4800e+01]
 [7.2000e+00 6.0000e-01]]","[[14725.6     0. ]
 [    0.     31.2]]",16102,18407,1,39,12328,30,6079,9
10,100.0,54.6,"[[3.1216e+03 4.7600e+01]
 [6.8000e+00 1.0000e+00]]","[[12676.8     0. ]
 [    0.     31.2]]",18663,15846,1,39,10618,24,5228,15
15,100.0,49.8,"[[2.758e+03 3.260e+01]
 [7.600e+00 2.000e-01]]","[[11162.4     0. ]
 [    0.     31.2]]",20556,13953,1,39,9347,27,4606,12
20,100.0,51.4,"[[2.449e+03 3.560e+01]
 [6.800e+00 4.000e-01]]","[[9938.4    0. ]
 [   0.    28.8]]",22086,12423,4,36,8321,26,4102,10
25,100.0,50.2,"[[2.2488e+03 3.5400e+01]
 [6.8000e+00 2.0000e-01]]","[[9136.8    0. ]
 [   0.    28. ]]",23088,11421,5,35,7651,24,3770,11
30,100.0,51.6,"[[2.0706e+03 3.6200e+01]
 [6.6000e+00 4.0000e-01]]","[[8427.2    0. ]
 [   0.    28. ]]",23975,10534,5,35,7058,23,3476,12
35,100.0,60.2,"[[1.8362e+03 4.1600e+01]
 [4.8000e+00 1.4000e+00]]","[[7511.2    0. ]
 [   0.    24.8]]",25120,9389,9,31,6290,21,3099,10
40,100.0,52.6,"[[1.635e+03 1.400e+01]
 [5.800e+00 4.000e-01]]","[[6596.     0. ]
 [   0.    24.8]]",26264,8245,9,31,5524,20,2721,11
45,100.0,55.8,"[[1.4926e+03 6.1600e+01]
 [4.4000e+00 8.0000e-01]]","[[6216.8    0. ]
 [   0.    20.8]]",26738,7771,14,26,5207,16,2564,10
50,100.0,49.0,"[[1382.    18.6]
 [   5.2    0. ]]","[[5602.4    0. ]
 [   0.    20.8]]",27506,7003,14,26,4689,20,2314,6
55,100.0,51.2,"[[1.2602e+03 1.1200e+01]
 [5.0000e+00 2.0000e-01]]","[[5085.6    0. ]
 [   0.    20.8]]",28152,6357,14,26,4258,18,2099,8
60,100.0,51.4,"[[1.1162e+03 1.1200e+01]
 [5.0000e+00 2.0000e-01]]","[[4509.6    0. ]
 [   0.    20.8]]",28872,5637,14,26,3774,20,1863,6
65,100.0,49.4,"[[1018.     8.8]
 [   5.2    0. ]]","[[4107.2    0. ]
 [   0.    20.8]]",29375,5134,14,26,3441,16,1693,10
70,100.0,48.8,"[[881.   16.6]
 [  5.2   0. ]]","[[3590.4    0. ]
 [   0.    20.8]]",30021,4488,14,26,3005,19,1483,7
75,100.0,56.8,"[[764.   47.2]
 [  4.2   1. ]]","[[3244.8    0. ]
 [   0.    20.8]]",30453,4056,14,26,2716,18,1340,8
80,100.0,58.4,"[[623.6  52. ]
 [  2.4   0.8]]","[[2702.4    0. ]
 [   0.    12.8]]",31131,3378,24,16,2263,10,1115,6
85,100.0,76.2,"[[549.6  21.8]
 [  1.    1.2]]","[[2285.6    0. ]
 [   0.     8.8]]",31652,2857,29,11,1913,8,944,3
90,71.42857142857143,39.0,"[[2.48e+02 7.00e+00]
 [4.00e-01 2.00e-01]]","[[1021.2    0. ]
 [   0.     1.2]]",32382,2127,37,3,1424,3,703,0
95,71.42857142857143,48.6,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33053,1456,37,3,974,3,482,0
