Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,70.8,67.6,"[[2.8542e+03 4.0476e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20586e+04 1.55486e+04]
 [8.00000e-01 6.32000e+01]]",0,34509,0,80,23125,49,11384,31
5,69.2,63.4,"[[1.2960e+03 2.3854e+03]
 [1.2000e+00 1.3400e+01]]","[[5.9456e+03 8.7800e+03]
 [8.0000e-01 5.7600e+01]]",16102,18407,7,73,12328,53,6079,20
10,71.0,55.2,"[[1209.8 1959.4]
 [   3.6   10.2]]","[[5.6104e+03 7.0664e+03]
 [6.0000e-01 5.4600e+01]]",18663,15846,11,69,10618,45,5228,24
15,70.6,54.6,"[[1026.8 1763.8]
 [   3.6   10.2]]","[[4.8116e+03 6.3508e+03]
 [6.0000e-01 5.4600e+01]]",20556,13953,11,69,9342,52,4611,17
20,69.2,57.2,"[[ 920.  1564.6]
 [   2.8   10.2]]","[[4.0908e+03 5.8476e+03]
 [8.0000e-01 5.1200e+01]]",22086,12423,15,65,8322,44,4101,21
25,71.2,61.6,"[[1001.8 1282.4]
 [   2.4   10. ]]","[[4.1436e+03 4.9932e+03]
 [1.0000e+00 4.8600e+01]]",23088,11421,18,62,7649,44,3772,18
30,71.0,59.6,"[[ 893.8 1213. ]
 [   2.8    9.6]]","[[3.7772e+03 4.6500e+03]
 [8.0000e-01 4.8800e+01]]",23975,10534,18,62,7061,38,3473,24
35,71.4,60.0,"[[ 818.8 1059. ]
 [   2.6    8.8]]","[[3.5112e+03 4.0000e+03]
 [1.2000e+00 4.4400e+01]]",25120,9389,23,57,6293,35,3096,22
40,77.6,70.2,"[[1016.  633.]
 [   2.    8.]]","[[3.9498e+03 2.6462e+03]
 [1.4000e+00 3.8600e+01]]",26264,8245,30,50,5525,32,2720,18
45,80.6,67.8,"[[1008.6  545.6]
 [   2.4    6.4]]","[[4.0524e+03 2.1644e+03]
 [1.0000e+00 3.4200e+01]]",26738,7771,36,44,5204,32,2567,12
50,85.4,69.8,"[[1111.4  289.2]
 [   3.4    5.4]]","[[4.4198e+03 1.1826e+03]
 [2.4000e+00 3.2800e+01]]",27506,7003,36,44,4691,30,2312,14
55,85.6,67.0,"[[995.2 276.2]
 [  3.6   4.8]]","[[4.0216e+03 1.0640e+03]
 [2.4000e+00 3.1200e+01]]",28152,6357,38,42,4257,30,2100,12
60,85.6,66.4,"[[874.  253.4]
 [  3.6   4.8]]","[[3.545e+03 9.646e+02]
 [2.200e+00 3.140e+01]]",28872,5637,38,42,3776,28,1861,14
65,85.0,67.6,"[[806.  220.8]
 [  3.6   4.8]]","[[3.2088e+03 8.9840e+02]
 [2.4000e+00 3.1200e+01]]",29375,5134,38,42,3445,22,1689,20
70,84.6,67.2,"[[694.4 203.2]
 [  3.4   5. ]]","[[2.7804e+03 8.1000e+02]
 [2.4000e+00 3.1200e+01]]",30021,4488,38,42,3008,27,1480,15
75,84.8,64.6,"[[604.8 206.4]
 [  3.8   4.6]]","[[2.4666e+03 7.7820e+02]
 [1.8000e+00 3.1800e+01]]",30453,4056,38,42,2721,24,1335,18
80,84.4,67.6,"[[480.2 195.4]
 [  1.6   3.2]]","[[1.9724e+03 7.3000e+02]
 [6.0000e-01 1.8600e+01]]",31131,3378,56,24,2262,17,1116,7
85,87.4,67.6,"[[433.  138.4]
 [  1.4   2.2]]","[[1.7614e+03 5.2420e+02]
 [2.0000e-01 1.4200e+01]]",31652,2857,62,18,1913,13,944,5
90,98.6,88.6,"[[4.144e+02 1.100e+01]
 [2.000e-01 1.000e+00]]","[[1668.8   32.8]
 [   0.     4.8]]",32382,2127,74,6,1425,4,702,2
95,98.6,88.4,"[[2.828e+02 8.400e+00]
 [2.000e-01 1.000e+00]]","[[1138.6   26.2]
 [   0.     4.8]]",33053,1456,74,6,976,3,480,3
