Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,49.2,"[[6.6056e+03 3.1140e+02]
 [9.2000e+00 4.0000e-01]]","[[27668.      0. ]
 [    0.     38.4]]",0,34585,0,48,23168,36,11417,12
5,100.0,48.4,"[[3.3654e+03 3.2240e+02]
 [8.2000e+00 6.0000e-01]]","[[14751.2     0. ]
 [    0.     35.2]]",16146,18439,4,44,12353,30,6086,14
10,100.0,51.2,"[[3.058e+03 1.162e+02]
 [8.200e+00 6.000e-01]]","[[12696.8     0. ]
 [    0.     35.2]]",18714,15871,4,44,10641,22,5230,22
15,100.0,58.0,"[[2.728e+03 6.700e+01]
 [7.200e+00 1.600e+00]]","[[11180.      0. ]
 [    0.     35.2]]",20610,13975,4,44,9362,30,4613,14
20,100.0,48.2,"[[2426.4   61.8]
 [   8.6    0. ]]","[[9952.8    0. ]
 [   0.    34.4]]",22144,12441,5,43,8337,27,4104,16
25,100.0,57.4,"[[2.2114e+03 7.5400e+01]
 [6.8000e+00 1.6000e+00]]","[[9147.2    0. ]
 [   0.    33.6]]",23151,11434,6,42,7669,19,3765,23
30,100.0,66.6,"[[2027.4   81.8]
 [   5.2    3.2]]","[[8436.8    0. ]
 [   0.    33.6]]",24039,10546,6,42,7067,26,3479,16
35,100.0,66.0,"[[1783.6   95.8]
 [   5.     3.2]]","[[7517.6    0. ]
 [   0.    32.8]]",25188,9397,7,41,6291,32,3106,9
40,100.0,55.2,"[[1.6258e+03 2.4400e+01]
 [6.2000e+00 1.0000e+00]]","[[6600.8    0. ]
 [   0.    28.8]]",26334,8251,12,36,5527,25,2724,11
45,100.0,58.2,"[[1.5204e+03 3.6000e+01]
 [4.6000e+00 1.2000e+00]]","[[6225.6    0. ]
 [   0.    23.2]]",26803,7782,19,29,5213,20,2569,9
50,100.0,62.4,"[[1367.2   35.6]
 [   4.2    1.6]]","[[5611.2    0. ]
 [   0.    23.2]]",27571,7014,19,29,4702,16,2312,13
55,100.0,55.0,"[[1.245e+03 2.820e+01]
 [5.000e+00 8.000e-01]]","[[5092.8    0. ]
 [   0.    23.2]]",28219,6366,19,29,4263,21,2103,8
60,100.0,57.6,"[[1.109e+03 2.040e+01]
 [4.600e+00 1.000e+00]]","[[4517.6    0. ]
 [   0.    22.4]]",28938,5647,20,28,3783,19,1864,9
65,100.0,58.2,"[[986.4  42.2]
 [  4.4   1.2]]","[[4114.4    0. ]
 [   0.    22.4]]",29442,5143,20,28,3449,15,1694,13
70,100.0,56.8,"[[853.4  45.6]
 [  4.6   1. ]]","[[3596.     0. ]
 [   0.    22.4]]",30090,4495,20,28,3014,16,1481,12
75,100.0,58.0,"[[776.6  36. ]
 [  4.4   1.2]]","[[3250.4    0. ]
 [   0.    22.4]]",30522,4063,20,28,2729,11,1334,17
80,100.0,63.0,"[[641.2  35.2]
 [  2.4   1.2]]","[[2705.6    0. ]
 [   0.    14.4]]",31203,3382,30,18,2269,9,1113,9
85,100.0,51.6,"[[5.58e+02 1.32e+01]
 [3.00e+00 2.00e-01]]","[[2284.8    0. ]
 [   0.    12.8]]",31729,2856,32,16,1910,14,946,2
90,100.0,67.0,"[[4.018e+02 2.280e+01]
 [1.000e+00 4.000e-01]]","[[1698.4    0. ]
 [   0.     5.6]]",32462,2123,41,7,1421,6,702,1
95,100.0,79.0,"[[286.    4.6]
 [  0.4   0.6]]","[[1162.4    0. ]
 [   0.     4. ]]",33132,1453,43,5,973,3,480,2
